date,value,variation
2017-10-15,8.86,-2.32
2017-10-08,9.07,4.01
2017-10-01,8.72,4.68
2017-09-24,8.33,-4.25
2017-09-17,8.70,-3.97
2017-09-10,9.06,1.68
2017-09-03,8.91,-0.67
2017-08-27,8.97,1.36
2017-08-20,8.85,2.08
2017-08-13,8.67,4.58
2017-08-06,8.29,-0.12
2017-07-30,8.30,1.22
2017-07-23,8.20,0.37
2017-07-16,8.17,0.00
2017-07-09,8.17,6.94
2017-07-02,7.64,-4.02
2017-06-25,7.96,8.74
2017-06-18,7.32,2.23
2017-06-11,7.16,-3.63
2017-06-04,7.43,-10.37
2017-05-28,8.29,-1.54
2017-05-21,8.42,2.18
2017-05-14,8.24,-4.63
2017-05-07,8.64,6.40
2017-04-30,8.12,-2.52
2017-04-23,8.33,2.46
2017-04-16,8.13,-5.13
2017-04-09,8.57,-1.27
2017-04-02,8.68,-0.46
2017-03-26,8.72,3.32
2017-03-19,8.44,-0.59
2017-03-12,8.49,-0.59
2017-03-05,8.54,-0.93
2017-02-26,8.62,-3.69
2017-02-19,8.95,-6.38
2017-02-12,9.56,1.59
2017-02-05,9.41,-1.67
2017-01-29,9.57,5.16
2017-01-22,9.10,0.66
2017-01-15,9.04,4.27
2017-01-08,8.67,1.88
2017-01-01,8.51,-0.58
2016-12-25,8.56,3.38
2016-12-18,8.28,-0.72
2016-12-11,8.34,-2.23
2016-12-04,8.53,1.55
2016-11-27,8.40,-0.71
2016-11-20,8.46,4.06
2016-11-13,8.13,-0.12
2016-11-06,8.14,-9.05
2016-10-30,8.95,-4.58
2016-10-23,9.38,-1.68
2016-10-16,9.54,4.61
2016-10-09,9.12,2.59
2016-10-02,8.89,7.11
2016-09-25,8.30,1.22
2016-09-18,8.20,5.40
2016-09-11,7.78,-3.83
2016-09-04,8.09,-3.35
2016-08-28,8.37,5.02
2016-08-21,7.97,1.14
2016-08-14,7.88,5.07
2016-08-07,7.50,0.81
2016-07-31,7.44,-0.67
2016-07-24,7.49,-0.13
2016-07-17,7.50,0.81
2016-07-10,7.44,-1.98
2016-07-03,7.59,2.43
2016-06-26,7.41,6.01
2016-06-19,6.99,-2.92
2016-06-12,7.20,-0.28
2016-06-05,7.22,-2.43
2016-05-29,7.40,1.93
2016-05-22,7.26,-2.42
2016-05-15,7.44,0.81
2016-05-08,7.38,8.37
2016-05-01,6.81,-0.73
2016-04-24,6.86,-1.15
2016-04-17,6.94,1.31
2016-04-10,6.85,5.55
2016-04-03,6.49,-5.39
2016-03-27,6.86,2.69
2016-03-20,6.68,1.98
2016-03-13,6.55,5.82
2016-03-06,6.19,0.65
2016-02-28,6.15,9.63
2016-02-21,5.61,8.51
2016-02-14,5.17,4.87
2016-02-07,4.93,0.82
2016-01-31,4.89,-7.03
2016-01-24,5.26,7.13
2016-01-17,4.91,2.94
2016-01-10,4.77,-2.65
2016-01-03,4.90,-7.02
2015-12-27,5.27,1.54
2015-12-20,5.19,1.57
2015-12-13,5.11,-2.29
2015-12-06,5.23,0.38
2015-11-29,5.21,-1.14
2015-11-22,5.27,-3.13
2015-11-15,5.44,0.74
2015-11-08,5.40,1.69
2015-11-01,5.31,2.71
2015-10-25,5.17,4.23
2015-10-18,4.96,5.08
2015-10-11,4.72,-3.67
2015-10-04,4.90,9.87
2015-09-27,4.46,11.50
2015-09-20,4.00,-2.20
2015-09-13,4.09,3.54
2015-09-06,3.95,-0.50
2015-08-30,3.97,1.28
2015-08-23,3.92,4.81
2015-08-16,3.74,-9.88
2015-08-09,4.15,0.97
2015-08-02,4.11,-3.75
2015-07-26,4.27,0.71
2015-07-19,4.24,-7.22
2015-07-12,4.57,-4.99
2015-07-05,4.81,-1.43
2015-06-28,4.88,-8.61
2015-06-21,5.34,2.50
2015-06-14,5.21,-3.87
2015-06-07,5.42,2.46
2015-05-31,5.29,2.52
2015-05-24,5.16,-9.79
2015-05-17,5.72,0.53
2015-05-10,5.69,0.00
2015-05-03,5.69,-5.01
2015-04-26,5.99,0.17
2015-04-19,5.98,1.87
2015-04-12,5.87,-1.68
2015-04-05,5.97,1.36
2015-03-29,5.89,6.13
2015-03-22,5.55,-2.12
2015-03-15,5.67,9.04
2015-03-08,5.20,-4.06
2015-03-01,5.42,-5.74
2015-02-22,5.75,1.77
2015-02-15,5.65,0.00
2015-02-08,5.65,10.14
2015-02-01,5.13,3.01
2015-01-25,4.98,-10.27
2015-01-18,5.55,5.31
2015-01-11,5.27,3.74
2015-01-04,5.08,-10.09
2014-12-28,5.65,-1.91
2014-12-21,5.76,1.77
2014-12-14,5.66,2.35
2014-12-07,5.53,-12.50
2014-11-30,6.32,-2.47
2014-11-23,6.48,-2.11
2014-11-16,6.62,8.88
2014-11-09,6.08,-5.15
2014-11-02,6.41,-8.82
2014-10-26,7.03,10.02
2014-10-19,6.39,-11.25
2014-10-12,7.20,1.98
2014-10-05,7.06,5.06
2014-09-28,6.72,-6.41
2014-09-21,7.18,-1.91
2014-09-14,7.32,0.27
2014-09-07,7.30,-6.53
2014-08-31,7.81,-5.68
2014-08-24,8.28,16.62
2014-08-17,7.10,8.73
2014-08-10,6.53,0.00
2014-08-03,6.53,-0.91
2014-07-27,6.59,-3.09
2014-07-20,6.80,-3.41
2014-07-13,7.04,0.14
2014-07-06,7.03,-1.40
2014-06-29,7.13,-0.28
2014-06-22,7.15,0.42
2014-06-15,7.12,-3.13
2014-06-08,7.35,4.70
2014-06-01,7.02,4.78
2014-05-25,6.70,1.36
2014-05-18,6.61,-2.51
2014-05-11,6.78,-0.59
2014-05-04,6.82,-1.16
2014-04-27,6.90,5.50
2014-04-20,6.54,-3.40
2014-04-13,6.77,-0.15
2014-04-06,6.78,4.31
2014-03-30,6.50,5.18
2014-03-23,6.18,4.39
2014-03-16,5.92,1.72
2014-03-09,5.82,-2.35
2014-03-02,5.96,-2.45
2014-02-23,6.11,-1.93
2014-02-16,6.23,-3.11
2014-02-09,6.43,2.72
2014-02-02,6.26,-1.11
2014-01-26,6.33,-0.78
2014-01-19,6.38,-5.20
2014-01-12,6.73,0.00
2014-01-05,6.73,-0.59
2013-12-29,6.77,-2.17
2013-12-22,6.92,-1.14
2013-12-15,7.00,-0.14
2013-12-08,7.01,-2.37
2013-12-01,7.18,-5.28
2013-11-24,7.58,2.02
2013-11-17,7.43,-5.59
2013-11-10,7.87,2.88
2013-11-03,7.65,-2.80
2013-10-27,7.87,3.01
2013-10-20,7.64,-1.42
2013-10-13,7.75,1.57
2013-10-06,7.63,-0.13
2013-09-29,7.64,0.92
2013-09-22,7.57,2.71
2013-09-15,7.37,-3.03
2013-09-08,7.60,3.68
2013-09-01,7.33,0.00
2013-08-25,7.33,-1.61
2013-08-18,7.45,4.78
2013-08-11,7.11,-4.31
2013-08-04,7.43,-2.62
2013-07-28,7.63,1.87
2013-07-21,7.49,-0.93
2013-07-14,7.56,0.67
2013-07-07,7.51,3.30
2013-06-30,7.27,-2.94
2013-06-23,7.49,2.18
2013-06-16,7.33,-3.43
2013-06-09,7.59,-1.68
2013-06-02,7.72,-5.74
2013-05-26,8.19,-1.92
2013-05-19,8.35,2.83
2013-05-12,8.12,0.12
2013-05-05,8.11,-1.10
2013-04-28,8.20,3.14
2013-04-21,7.95,2.05
2013-04-14,7.79,3.18
2013-04-07,7.55,-1.82
2013-03-31,7.69,-2.04
2013-03-24,7.85,1.95
2013-03-17,7.70,-4.94
2013-03-10,8.10,0.75
2013-03-03,8.04,-0.12
2013-02-24,8.05,1.64
2013-02-17,7.92,-1.61
2013-02-10,8.05,-0.62
2013-02-03,8.10,-0.49
2013-01-27,8.14,5.71
2013-01-20,7.70,3.77
2013-01-13,7.42,0.68
2013-01-06,7.37,1.10
2012-12-30,7.29,0.83
2012-12-23,7.23,-0.28
2012-12-16,7.25,4.47
2012-12-09,6.94,2.06
2012-12-02,6.80,0.00
2012-11-25,6.80,-1.73
2012-11-18,6.92,2.37
2012-11-11,6.76,-1.31
2012-11-04,6.85,-0.72
2012-10-28,6.90,4.55
2012-10-21,6.60,1.23
2012-10-14,6.52,-2.40
2012-10-07,6.68,2.93
2012-09-30,6.49,1.25
2012-09-23,6.41,2.72
2012-09-16,6.24,2.13
2012-09-09,6.11,0.99
2012-09-02,6.05,3.42
2012-08-26,5.85,-0.34
2012-08-19,5.87,5.01
2012-08-12,5.59,2.01
2012-08-05,5.48,3.59
2012-07-29,5.29,-2.40
2012-07-22,5.42,3.63
2012-07-15,5.23,0.38
2012-07-08,5.21,-1.70
2012-07-01,5.30,0.76
2012-06-24,5.26,2.94
2012-06-17,5.11,-2.85
2012-06-10,5.26,3.75
2012-06-03,5.07,1.60
2012-05-27,4.99,-0.20
2012-05-20,5.00,-1.77
2012-05-13,5.09,-8.78
2012-05-06,5.58,-1.24
2012-04-29,5.65,0.89
2012-04-22,5.60,2.00
2012-04-15,5.49,2.23
2012-04-08,5.37,-8.21
2012-04-01,5.85,1.56
2012-03-25,5.76,0.35
2012-03-18,5.74,-0.17
2012-03-11,5.75,7.28
2012-03-04,5.36,0.19
2012-02-26,5.35,4.29
2012-02-19,5.13,-2.47
2012-02-12,5.26,6.26
2012-02-05,4.95,1.02
2012-01-29,4.90,4.26
2012-01-22,4.70,0.00
2012-01-15,4.70,0.86
2012-01-08,4.66,1.30
2012-01-01,4.60,0.44
2011-12-25,4.58,1.10
2011-12-18,4.53,0.22
2011-12-11,4.52,-4.24
2011-12-04,4.72,1.07
2011-11-27,4.67,6.62
2011-11-20,4.38,-0.45
2011-11-13,4.40,-4.56
2011-11-06,4.61,2.44
2011-10-30,4.50,-0.66
2011-10-23,4.53,-0.44
2011-10-16,4.55,6.56
2011-10-09,4.27,6.75
2011-10-02,4.00,-1.72
2011-09-25,4.07,0.49
2011-09-18,4.05,-5.59
2011-09-11,4.29,1.42
2011-09-04,4.23,3.93
2011-08-28,4.07,2.78
2011-08-21,3.96,2.33
2011-08-14,3.87,3.48
2011-08-07,3.74,1.91
2011-07-31,3.67,-7.32
2011-07-24,3.96,-2.70
2011-07-17,4.07,1.75
2011-07-10,4.00,2.04
2011-07-03,3.92,-3.45
2011-06-26,4.06,1.25
2011-06-19,4.01,-1.72
2011-06-12,4.08,1.75
2011-06-05,4.01,-2.67
2011-05-29,4.12,5.10
2011-05-22,3.92,8.29
2011-05-15,3.62,-2.69
2011-05-08,3.72,-2.11
2011-05-01,3.80,-5.47
2011-04-24,4.02,3.08
2011-04-17,3.90,-1.52
2011-04-10,3.96,0.00
2011-04-03,3.96,-8.76
2011-03-27,4.34,0.23
2011-03-20,4.33,4.34
2011-03-13,4.15,-2.58
2011-03-06,4.26,-3.18
2011-02-27,4.40,4.76
2011-02-20,4.20,2.69
2011-02-13,4.09,0.25
2011-02-06,4.08,-4.67
2011-01-30,4.28,-0.93
2011-01-23,4.32,-2.26
2011-01-16,4.42,-5.76
2011-01-09,4.69,2.63
2011-01-02,4.57,-0.44
2010-12-26,4.59,1.77
2010-12-19,4.51,5.62
2010-12-12,4.27,-1.61
2010-12-05,4.34,-3.77
2010-11-28,4.51,5.87
2010-11-21,4.26,-5.12
2010-11-14,4.49,-0.66
2010-11-07,4.52,-4.03
2010-10-31,4.71,5.61
2010-10-24,4.46,2.76
2010-10-17,4.34,-2.69
2010-10-10,4.46,1.59
2010-10-03,4.39,5.53
2010-09-26,4.16,1.22
2010-09-19,4.11,0.24
2010-09-12,4.10,1.99
2010-09-05,4.02,4.42
2010-08-29,3.85,2.67
2010-08-22,3.75,-2.09
2010-08-15,3.83,-3.77
2010-08-08,3.98,-2.21
2010-08-01,4.07,0.00
2010-07-25,4.07,5.44
2010-07-18,3.86,1.31
2010-07-11,3.81,-3.05
2010-07-04,3.93,5.65
2010-06-27,3.72,1.09
2010-06-20,3.68,0.27
2010-06-13,3.67,8.26
2010-06-06,3.39,4.31
2010-05-30,3.25,-3.85
2010-05-23,3.38,7.30
2010-05-16,3.15,-3.37
2010-05-09,3.26,2.52
2010-05-02,3.18,-11.67
2010-04-25,3.60,-4.51
2010-04-18,3.77,2.45
2010-04-11,3.68,4.25
2010-04-04,3.53,0.28
2010-03-28,3.52,-3.83
2010-03-21,3.66,-4.19
2010-03-14,3.82,2.69
2010-03-07,3.72,1.92
2010-02-28,3.65,-4.95
2010-02-21,3.84,-3.27
2010-02-14,3.97,0.00
2010-02-07,3.97,4.20
2010-01-31,3.81,9.80
2010-01-24,3.47,-6.97
2010-01-17,3.73,-2.36
2010-01-10,3.82,-1.04
2010-01-03,3.86,-7.43
