date,value,variation
2017-07-23,6.45,-0.15
2017-07-16,6.46,-4.30
2017-07-09,6.75,-0.74
2017-07-02,6.80,0.59
2017-06-25,6.76,1.50
2017-06-18,6.66,0.45
2017-06-11,6.63,3.92
2017-06-04,6.38,2.24
2017-05-28,6.24,-1.42
2017-05-21,6.33,-2.31
2017-05-14,6.48,-15.73
2017-05-07,7.69,3.78
2017-04-30,7.41,2.63
2017-04-23,7.22,13.52
2017-04-16,6.36,12.17
2017-04-09,5.67,0.00
2017-04-02,5.67,-0.70
2017-03-26,5.71,-3.22
2017-03-19,5.90,5.36
2017-03-12,5.60,-8.05
2017-03-05,6.09,-0.33
2017-02-26,6.11,-2.24
2017-02-19,6.25,-10.71
2017-02-12,7.00,-2.78
2017-02-05,7.20,6.51
2017-01-29,6.76,2.11
2017-01-22,6.62,7.82
2017-01-15,6.14,-0.81
2017-01-08,6.19,-2.21
2017-01-01,6.33,-4.24
2016-12-25,6.61,5.59
2016-12-18,6.26,-0.79
2016-12-11,6.31,-1.87
2016-12-04,6.43,0.31
2016-11-27,6.41,-0.93
2016-11-20,6.47,5.03
2016-11-13,6.16,6.57
2016-11-06,5.78,7.24
2016-10-30,5.39,-4.43
2016-10-23,5.64,-4.73
2016-10-16,5.92,-2.31
2016-10-09,6.06,7.64
2016-10-02,5.63,7.85
2016-09-25,5.22,0.58
2016-09-18,5.19,1.76
2016-09-11,5.10,1.39
2016-09-04,5.03,-3.64
2016-08-28,5.22,1.56
2016-08-21,5.14,-1.34
2016-08-14,5.21,-2.43
2016-08-07,5.34,-3.78
2016-07-31,5.55,-2.29
2016-07-24,5.68,0.53
2016-07-17,5.65,4.24
2016-07-10,5.42,-3.21
2016-07-03,5.60,-0.18
2016-06-26,5.61,-2.43
2016-06-19,5.75,0.52
2016-06-12,5.72,-4.67
2016-06-05,6.00,-1.80
2016-05-29,6.11,-4.38
2016-05-22,6.39,1.91
2016-05-15,6.27,-0.48
2016-05-08,6.30,0.80
2016-05-01,6.25,-3.70
2016-04-24,6.49,1.56
2016-04-17,6.39,-1.08
2016-04-10,6.46,0.47
2016-04-03,6.43,-5.02
2016-03-27,6.77,0.30
2016-03-20,6.75,0.45
2016-03-13,6.72,2.44
2016-03-06,6.56,1.39
2016-02-28,6.47,8.38
2016-02-21,5.97,-2.61
2016-02-14,6.13,3.37
2016-02-07,5.93,-1.98
2016-01-31,6.05,-0.82
2016-01-24,6.10,4.27
2016-01-17,5.85,4.46
2016-01-10,5.60,-5.08
2016-01-03,5.90,-7.09
2015-12-27,6.35,0.00
2015-12-20,6.35,1.60
2015-12-13,6.25,-2.65
2015-12-06,6.42,5.42
2015-11-29,6.09,-3.79
2015-11-22,6.33,-0.31
2015-11-15,6.35,1.60
2015-11-08,6.25,-2.95
2015-11-01,6.44,1.10
2015-10-25,6.37,-1.39
2015-10-18,6.46,-0.31
2015-10-11,6.48,-2.70
2015-10-04,6.66,-2.49
2015-09-27,6.83,2.25
2015-09-20,6.68,-1.91
2015-09-13,6.81,2.71
2015-09-06,6.63,-0.30
2015-08-30,6.65,3.74
2015-08-23,6.41,2.40
2015-08-16,6.26,0.00
2015-08-09,6.26,18.79
2015-08-02,5.27,-0.75
2015-07-26,5.31,5.78
2015-07-19,5.02,-9.55
2015-07-12,5.55,-0.72
2015-07-05,5.59,5.08
2015-06-28,5.32,-5.00
2015-06-21,5.60,15.94
2015-06-14,4.83,18.09
2015-06-07,4.09,2.00
2015-05-31,4.01,-1.47
2015-05-24,4.07,-4.01
2015-05-17,4.24,3.92
2015-05-10,4.08,-7.27
2015-05-03,4.40,3.77
2015-04-26,4.24,1.19
2015-04-19,4.19,2.20
2015-04-12,4.10,-8.89
2015-04-05,4.50,8.43
2015-03-29,4.15,4.27
2015-03-22,3.98,-9.13
2015-03-15,4.38,5.04
2015-03-08,4.17,-3.02
2015-03-01,4.30,-10.79
2015-02-22,4.82,-0.62
2015-02-15,4.85,4.98
2015-02-08,4.62,1.76
2015-02-01,4.54,-9.20
2015-01-25,5.00,-0.99
2015-01-18,5.05,-6.13
2015-01-11,5.38,-2.18
2015-01-04,5.50,-2.83
2014-12-28,5.66,-6.45
2014-12-21,6.05,5.58
2014-12-14,5.73,4.37
2014-12-07,5.49,-2.14
2014-11-30,5.61,-14.22
2014-11-23,6.54,1.87
2014-11-16,6.42,13.03
2014-11-09,5.68,-2.07
2014-11-02,5.80,-4.13
2014-10-26,6.05,8.81
2014-10-19,5.56,-13.80
2014-10-12,6.45,-2.71
2014-10-05,6.63,3.59
2014-09-28,6.40,-4.05
2014-09-21,6.67,-1.04
2014-09-14,6.74,-2.88
2014-09-07,6.94,-3.48
2014-08-31,7.19,-5.39
2014-08-24,7.60,13.94
2014-08-17,6.67,6.21
2014-08-10,6.28,-6.27
2014-08-03,6.70,0.00
2014-07-27,6.70,1.67
2014-07-20,6.59,-2.80
2014-07-13,6.78,13.95
2014-07-06,5.95,0.85
2014-06-29,5.90,0.17
2014-06-22,5.89,0.86
2014-06-15,5.84,-5.04
2014-06-08,6.15,6.96
2014-06-01,5.75,8.49
2014-05-25,5.30,9.28
2014-05-18,4.85,0.21
2014-05-11,4.84,3.20
2014-05-04,4.69,3.08
2014-04-27,4.55,9.11
2014-04-20,4.17,-5.87
2014-04-13,4.43,0.23
2014-04-06,4.42,-3.49
2014-03-30,4.58,7.76
2014-03-23,4.25,3.66
2014-03-16,4.10,5.13
2014-03-09,3.90,-2.01
2014-03-02,3.98,-2.93
2014-02-23,4.10,5.67
2014-02-16,3.88,-1.27
2014-02-09,3.93,-3.68
2014-02-02,4.08,-1.92
2014-01-26,4.16,-9.57
2014-01-19,4.60,-0.22
2014-01-12,4.61,10.82
2014-01-05,4.16,4.79
2013-12-29,3.97,1.79
2013-12-22,3.90,-4.41
2013-12-15,4.08,3.29
2013-12-08,3.95,-2.71
2013-12-01,4.06,-6.02
2013-11-24,4.32,-1.59
2013-11-17,4.39,1.39
2013-11-10,4.33,-3.13
2013-11-03,4.47,-2.61
2013-10-27,4.59,-8.20
2013-10-20,5.00,-6.89
2013-10-13,5.37,-1.65
2013-10-06,5.46,-6.83
2013-09-29,5.86,-1.51
2013-09-22,5.95,-5.56
2013-09-15,6.30,-2.63
2013-09-08,6.47,-4.85
2013-09-01,6.80,11.11
2013-08-25,6.12,2.00
2013-08-18,6.00,2.39
2013-08-11,5.86,-9.43
2013-08-04,6.47,-6.37
2013-07-28,6.91,-7.25
2013-07-21,7.45,3.47
2013-07-14,7.20,-2.70
2013-07-07,7.40,3.06
2013-06-30,7.18,-4.27
2013-06-23,7.50,7.76
2013-06-16,6.96,-7.08
2013-06-09,7.49,0.54
2013-06-02,7.45,-1.72
2013-05-26,7.58,-1.69
2013-05-19,7.71,0.92
2013-05-12,7.64,17.54
2013-05-05,6.50,-6.74
2013-04-28,6.97,7.40
2013-04-21,6.49,3.84
2013-04-14,6.25,-15.20
2013-04-07,7.37,-6.94
2013-03-31,7.92,-6.16
2013-03-24,8.44,-5.38
2013-03-17,8.92,-4.70
2013-03-10,9.36,3.31
2013-03-03,9.06,-3.62
2013-02-24,9.40,-5.91
2013-02-17,9.99,-0.20
2013-02-10,10.01,1.42
2013-02-03,9.87,-5.28
2013-01-27,10.42,2.66
2013-01-20,10.15,2.42
2013-01-13,9.91,13.00
2013-01-06,8.77,-3.41
2012-12-30,9.08,7.08
2012-12-23,8.48,-2.86
2012-12-16,8.73,2.11
2012-12-09,8.55,1.18
2012-12-02,8.45,-27.16
2012-11-25,11.60,-4.05
2012-11-18,12.09,8.92
2012-11-11,11.10,3.74
2012-11-04,10.70,0.00
2012-10-28,10.70,1.81
2012-10-21,10.51,-13.14
2012-10-14,12.10,4.67
2012-10-07,11.56,-3.91
2012-09-30,12.03,1.95
2012-09-23,11.80,9.26
2012-09-16,10.80,-2.44
2012-09-09,11.07,3.26
2012-09-02,10.72,-6.78
2012-08-26,11.50,9.94
2012-08-19,10.46,1.65
2012-08-12,10.29,3.94
2012-08-05,9.90,7.84
2012-07-29,9.18,-5.75
2012-07-22,9.74,9.19
2012-07-15,8.92,-0.67
2012-07-08,8.98,-4.67
2012-07-01,9.42,0.86
2012-06-24,9.34,-0.11
2012-06-17,9.35,-3.11
2012-06-10,9.65,0.52
2012-06-03,9.60,10.09
2012-05-27,8.72,-7.04
2012-05-20,9.38,-2.80
2012-05-13,9.65,-2.13
2012-05-06,9.86,-0.40
2012-04-29,9.90,-7.74
2012-04-22,10.73,-2.54
2012-04-15,11.01,-2.05
2012-04-08,11.24,-6.95
2012-04-01,12.08,5.04
2012-03-25,11.50,7.78
2012-03-18,10.67,-6.89
2012-03-11,11.46,1.33
2012-03-04,11.31,9.38
2012-02-26,10.34,12.03
2012-02-19,9.23,-6.10
2012-02-12,9.83,15.24
2012-02-05,8.53,4.02
2012-01-29,8.20,0.12
2012-01-22,8.19,-1.33
2012-01-15,8.30,-0.95
2012-01-08,8.38,-6.26
2012-01-01,8.94,4.68
2011-12-25,8.54,-2.40
2011-12-18,8.75,4.17
2011-12-11,8.40,-4.44
2011-12-04,8.79,10.29
2011-11-27,7.97,-9.53
2011-11-20,8.81,12.23
2011-11-13,7.85,6.80
2011-11-06,7.35,3.81
2011-10-30,7.08,-9.23
2011-10-23,7.80,2.50
2011-10-16,7.61,5.26
2011-10-09,7.23,14.76
2011-10-02,6.30,2.77
2011-09-25,6.13,-5.84
2011-09-18,6.51,-17.28
2011-09-11,7.87,-3.79
2011-09-04,8.18,-1.80
2011-08-28,8.33,13.18
2011-08-21,7.36,-10.24
2011-08-14,8.20,-5.31
2011-08-07,8.66,-27.83
2011-07-31,12.00,-21.05
2011-07-24,15.20,-1.49
2011-07-17,15.43,0.52
2011-07-10,15.35,1.32
2011-07-03,15.15,-4.05
2011-06-26,15.79,10.42
2011-06-19,14.30,2.22
2011-06-12,13.99,0.29
2011-06-05,13.95,-1.27
2011-05-29,14.13,0.93
2011-05-22,14.00,-2.78
2011-05-15,14.40,-2.31
2011-05-08,14.74,2.72
2011-05-01,14.35,-11.31
2011-04-24,16.18,-1.52
2011-04-17,16.43,-1.50
2011-04-10,16.68,6.65
2011-04-03,15.64,6.83
2011-03-27,14.64,7.73
2011-03-20,13.59,-2.30
2011-03-13,13.91,-2.66
2011-03-06,14.29,1.56
2011-02-27,14.07,-2.22
2011-02-20,14.39,1.12
2011-02-13,14.23,3.94
2011-02-06,13.69,-0.51
2011-01-30,13.76,3.15
2011-01-23,13.34,-13.32
2011-01-16,15.39,-2.53
2011-01-09,15.79,3.61
2011-01-02,15.24,-0.97
2010-12-26,15.39,4.77
2010-12-19,14.69,8.81
2010-12-12,13.50,0.00
2010-12-05,13.50,-5.66
2010-11-28,14.31,8.90
2010-11-21,13.14,-1.65
2010-11-14,13.36,-7.03
2010-11-07,14.37,-0.07
2010-10-31,14.38,-5.83
2010-10-24,15.27,2.21
2010-10-17,14.94,-8.23
2010-10-10,16.28,-2.98
2010-10-03,16.78,-1.53
2010-09-26,17.04,-1.33
2010-09-19,17.27,1.05
2010-09-12,17.09,1.85
2010-09-05,16.78,-0.12
2010-08-29,16.80,-0.83
2010-08-22,16.94,4.05
2010-08-15,16.28,-0.31
2010-08-08,16.33,-4.61
2010-08-01,17.12,-2.56
2010-07-25,17.57,-0.28
2010-07-18,17.62,0.97
2010-07-11,17.45,-0.40
2010-07-04,17.52,0.92
2010-06-27,17.36,-0.91
2010-06-20,17.52,6.31
2010-06-13,16.48,-1.20
2010-06-06,16.68,-2.85
2010-05-30,17.17,1.78
2010-05-23,16.87,2.06
2010-05-16,16.53,-8.47
2010-05-09,18.06,3.14
2010-05-02,17.51,-3.05
2010-04-25,18.06,-2.22
2010-04-18,18.47,-4.84
2010-04-11,19.41,-0.77
2010-04-04,19.56,-2.44
2010-03-28,20.05,3.56
2010-03-21,19.36,-7.55
2010-03-14,20.94,2.15
2010-03-07,20.50,-3.21
2010-02-28,21.18,1.58
2010-02-21,20.85,-2.98
2010-02-14,21.49,-3.55
2010-02-07,22.28,5.64
2010-01-31,21.09,-5.34
2010-01-24,22.28,1.18
2010-01-17,22.02,-2.65
2010-01-10,22.62,-0.04
2010-01-03,22.63,19.55
