date,value,variation
2018-08-19,13.17,-2.95
2018-08-12,13.57,-2.23
2018-08-05,13.88,-5.90
2018-07-29,14.75,1.51
2018-07-22,14.53,-1.69
2018-07-15,14.78,2.57
2018-07-08,14.41,4.12
2018-07-01,13.84,4.85
2018-06-24,13.20,1.30
2018-06-17,13.03,-0.61
2018-06-10,13.11,-5.34
2018-06-03,13.85,-7.85
2018-05-27,15.03,-5.35
2018-05-20,15.88,-2.58
2018-05-13,16.30,-3.32
2018-05-06,16.86,5.64
2018-04-29,15.96,-2.21
2018-04-22,16.32,-1.27
2018-04-15,16.53,-0.48
2018-04-08,16.61,-6.69
2018-04-01,17.80,-3.37
2018-03-25,18.42,3.02
2018-03-18,17.88,-5.85
2018-03-11,18.99,-4.43
2018-03-04,19.87,1.43
2018-02-25,19.59,1.14
2018-02-18,19.37,3.31
2018-02-11,18.75,5.87
2018-02-04,17.71,-1.12
2018-01-28,17.91,-1.86
2018-01-21,18.25,4.58
2018-01-14,17.45,3.62
2018-01-07,16.84,-2.94
2017-12-31,17.35,0.41
2017-12-24,17.28,1.65
2017-12-17,17.00,2.16
2017-12-10,16.64,-1.19
2017-12-03,16.84,11.01
2017-11-26,15.17,-7.84
2017-11-19,16.46,6.74
2017-11-12,15.42,3.63
2017-11-05,14.88,-4.62
2017-10-29,15.60,-3.05
2017-10-22,16.09,0.31
2017-10-15,16.04,-6.74
2017-10-08,17.20,2.38
2017-10-01,16.80,5.20
2017-09-24,15.97,-6.22
2017-09-17,17.03,-1.84
2017-09-10,17.35,5.99
2017-09-03,16.37,5.07
2017-08-27,15.58,5.06
2017-08-20,14.83,0.68
2017-08-13,14.73,0.75
2017-08-06,14.62,3.54
2017-07-30,14.12,1.73
2017-07-23,13.88,1.09
2017-07-16,13.73,0.88
2017-07-09,13.61,6.25
2017-07-02,12.81,1.67
2017-06-25,12.60,2.36
2017-06-18,12.31,-2.84
2017-06-11,12.67,-2.46
2017-06-04,12.99,4.34
2017-05-28,12.45,-4.23
2017-05-21,13.00,-2.03
2017-05-14,13.27,-14.77
2017-05-07,15.57,7.01
2017-04-30,14.55,6.59
2017-04-23,13.65,4.20
2017-04-16,13.10,1.39
2017-04-09,12.92,0.47
2017-04-02,12.86,-0.54
2017-03-26,12.93,-4.01
2017-03-19,13.47,2.59
2017-03-12,13.13,-2.74
2017-03-05,13.50,2.82
2017-02-26,13.13,1.70
2017-02-19,12.91,-0.62
2017-02-12,12.99,-1.81
2017-02-05,13.23,0.84
2017-01-29,13.12,7.36
2017-01-22,12.22,-1.29
2017-01-15,12.38,-0.88
2017-01-08,12.49,7.21
2017-01-01,11.65,10.85
2016-12-25,10.51,3.96
2016-12-18,10.11,1.92
2016-12-11,9.92,-4.98
2016-12-04,10.44,6.21
2016-11-27,9.83,1.97
2016-11-20,9.64,-0.52
2016-11-13,9.69,-0.82
2016-11-06,9.77,-8.26
2016-10-30,10.65,-4.48
2016-10-23,11.15,0.54
2016-10-16,11.09,5.32
2016-10-09,10.53,2.43
2016-10-02,10.28,0.59
2016-09-25,10.22,-2.76
2016-09-18,10.51,-0.10
2016-09-11,10.52,-0.75
2016-09-04,10.60,-3.02
2016-08-28,10.93,0.18
2016-08-21,10.91,-5.54
2016-08-14,11.55,-0.43
2016-08-07,11.60,-4.76
2016-07-31,12.18,1.92
2016-07-24,11.95,-1.40
2016-07-17,12.12,5.21
2016-07-10,11.52,0.61
2016-07-03,11.45,8.63
2016-06-26,10.54,-3.13
2016-06-19,10.88,3.23
2016-06-12,10.54,-0.75
2016-06-05,10.62,-0.47
2016-05-29,10.67,1.81
2016-05-22,10.48,2.64
2016-05-15,10.21,-8.68
2016-05-08,11.18,13.04
2016-05-01,9.89,-1.20
2016-04-24,10.01,5.04
2016-04-17,9.53,-6.48
2016-04-10,10.19,2.10
2016-04-03,9.98,3.10
2016-03-27,9.68,1.47
2016-03-20,9.54,-2.35
2016-03-13,9.77,2.20
2016-03-06,9.56,5.52
2016-02-28,9.06,15.12
2016-02-21,7.87,1.16
2016-02-14,7.78,5.14
2016-02-07,7.40,-6.80
2016-01-31,7.94,7.30
2016-01-24,7.40,2.21
2016-01-17,7.24,-0.96
2016-01-10,7.31,-0.81
2016-01-03,7.37,-3.66
2015-12-27,7.65,1.32
2015-12-20,7.55,2.44
2015-12-13,7.37,-5.03
2015-12-06,7.76,2.37
2015-11-29,7.58,-5.60
2015-11-22,8.03,1.52
2015-11-15,7.91,2.73
2015-11-08,7.70,1.72
2015-11-01,7.57,-0.53
2015-10-25,7.61,-2.31
2015-10-18,7.79,-1.52
2015-10-11,7.91,-5.38
2015-10-04,8.36,11.17
2015-09-27,7.52,4.30
2015-09-20,7.21,-6.36
2015-09-13,7.70,4.34
2015-09-06,7.38,-0.81
2015-08-30,7.44,-9.05
2015-08-23,8.18,4.20
2015-08-16,7.85,-0.13
2015-08-09,7.86,1.42
2015-08-02,7.75,-6.63
2015-07-26,8.30,3.49
2015-07-19,8.02,-8.76
2015-07-12,8.79,0.80
2015-07-05,8.72,0.58
2015-06-28,8.67,-2.36
2015-06-21,8.88,-5.23
2015-06-14,9.37,0.54
2015-06-07,9.32,-3.32
2015-05-31,9.64,-2.33
2015-05-24,9.87,-4.73
2015-05-17,10.36,-3.00
2015-05-10,10.68,1.81
2015-05-03,10.49,2.24
2015-04-26,10.26,-7.57
2015-04-19,11.10,0.36
2015-04-12,11.06,0.00
2015-04-05,11.06,-0.81
2015-03-29,11.15,4.99
2015-03-22,10.62,3.21
2015-03-15,10.29,8.43
2015-03-08,9.49,-0.73
2015-03-01,9.56,0.74
2015-02-22,9.49,2.37
2015-02-15,9.27,1.87
2015-02-08,9.10,1.11
2015-02-01,9.00,1.81
2015-01-25,8.84,-12.30
2015-01-18,10.08,-4.55
2015-01-11,10.56,-3.21
2015-01-04,10.91,-5.62
2014-12-28,11.56,1.05
2014-12-21,11.44,1.60
2014-12-14,11.26,3.02
2014-12-07,10.93,-8.15
2014-11-30,11.90,-3.25
2014-11-23,12.30,1.74
2014-11-16,12.09,7.47
2014-11-09,11.25,3.97
2014-11-02,10.82,-4.75
2014-10-26,11.36,3.46
2014-10-19,10.98,-1.52
2014-10-12,11.15,-3.88
2014-10-05,11.60,5.55
2014-09-28,10.99,-8.65
2014-09-21,12.03,-4.22
2014-09-14,12.56,-1.95
2014-09-07,12.81,-8.04
2014-08-31,13.93,5.29
2014-08-24,13.23,9.16
2014-08-17,12.12,2.97
2014-08-10,11.77,-2.00
2014-08-03,12.01,-2.28
2014-07-27,12.29,-0.97
2014-07-20,12.41,-2.90
2014-07-13,12.78,1.91
2014-07-06,12.54,1.79
2014-06-29,12.32,-1.20
2014-06-22,12.47,-0.64
2014-06-15,12.55,-2.03
2014-06-08,12.81,0.87
2014-06-01,12.70,2.83
2014-05-25,12.35,-7.63
2014-05-18,13.37,0.53
2014-05-11,13.30,0.68
2014-05-04,13.21,-5.58
2014-04-27,13.99,2.04
2014-04-20,13.71,-3.59
2014-04-13,14.22,-1.39
2014-04-06,14.42,-1.17
2014-03-30,14.59,1.32
2014-03-23,14.40,1.84
2014-03-16,14.14,9.70
2014-03-09,12.89,-6.59
2014-03-02,13.80,2.91
2014-02-23,13.41,1.67
2014-02-16,13.19,-16.52
2014-02-09,15.80,-4.93
2014-02-02,16.62,-2.58
2014-01-26,17.06,-1.22
2014-01-19,17.27,0.12
2014-01-12,17.25,-0.75
2014-01-05,17.38,-1.81
2013-12-29,17.70,-0.90
2013-12-22,17.86,-0.94
2013-12-15,18.03,-21.44
2013-12-08,22.95,-2.88
2013-12-01,23.63,-5.67
2013-11-24,25.05,1.62
2013-11-17,24.65,-1.44
2013-11-10,25.01,2.25
2013-11-03,24.46,-5.34
2013-10-27,25.84,-1.11
2013-10-20,26.13,-0.19
2013-10-13,26.18,-0.11
2013-10-06,26.21,6.16
2013-09-29,24.69,-0.52
2013-09-22,24.82,0.98
2013-09-15,24.58,5.00
2013-09-08,23.41,3.31
2013-09-01,22.66,4.86
2013-08-25,21.61,-1.10
2013-08-18,21.85,-5.25
2013-08-11,23.06,0.61
2013-08-04,22.92,0.44
2013-07-28,22.82,2.70
2013-07-21,22.22,1.83
2013-07-14,21.82,7.86
2013-07-07,20.23,0.65
2013-06-30,20.10,-9.30
2013-06-23,22.16,2.21
2013-06-16,21.68,-9.59
2013-06-09,23.98,3.14
2013-06-02,23.25,-2.68
2013-05-26,23.89,-5.09
2013-05-19,25.17,0.92
2013-05-12,24.94,3.36
2013-05-05,24.13,3.87
2013-04-28,23.23,6.41
2013-04-21,21.83,-1.04
2013-04-14,22.06,-1.34
2013-04-07,22.36,4.15
2013-03-31,21.47,-0.28
2013-03-24,21.53,2.67
2013-03-17,20.97,1.90
2013-03-10,20.58,-6.92
2013-03-03,22.11,1.14
2013-02-24,21.86,0.92
2013-02-17,21.66,1.12
2013-02-10,21.42,0.85
2013-02-03,21.24,1.97
2013-01-27,20.83,-2.30
2013-01-20,21.32,-0.51
2013-01-13,21.43,3.08
2013-01-06,20.79,-2.21
2012-12-30,21.26,4.27
2012-12-23,20.39,1.14
2012-12-16,20.16,-0.35
2012-12-09,20.23,0.65
2012-12-02,20.10,-1.90
2012-11-25,20.49,-0.29
2012-11-18,20.55,-2.51
2012-11-11,21.08,-2.36
2012-11-04,21.59,0.84
2012-10-28,21.41,3.48
2012-10-21,20.69,-3.23
2012-10-14,21.38,0.00
2012-10-07,21.38,2.35
2012-09-30,20.89,4.55
2012-09-23,19.98,1.22
2012-09-16,19.74,4.50
2012-09-09,18.89,-3.23
2012-09-02,19.52,0.41
2012-08-26,19.44,5.59
2012-08-19,18.41,-0.86
2012-08-12,18.57,2.65
2012-08-05,18.09,1.74
2012-07-29,17.78,4.47
2012-07-22,17.02,4.48
2012-07-15,16.29,4.36
2012-07-08,15.61,-5.39
2012-07-01,16.50,0.86
2012-06-24,16.36,0.31
2012-06-17,16.31,-1.09
2012-06-10,16.49,4.43
2012-06-03,15.79,2.60
2012-05-27,15.39,0.46
2012-05-20,15.32,2.68
2012-05-13,14.92,-9.85
2012-05-06,16.55,-4.22
2012-04-29,17.28,2.13
2012-04-22,16.92,0.95
2012-04-15,16.76,1.64
2012-04-08,16.49,-5.50
2012-04-01,17.45,0.17
2012-03-25,17.42,-1.30
2012-03-18,17.65,-0.23
2012-03-11,17.69,8.26
2012-03-04,16.34,3.68
2012-02-26,15.76,1.61
2012-02-19,15.51,-1.08
2012-02-12,15.68,6.45
2012-02-05,14.73,0.68
2012-01-29,14.63,5.33
2012-01-22,13.89,1.02
2012-01-15,13.75,3.23
2012-01-08,13.32,6.65
2012-01-01,12.49,2.13
2011-12-25,12.23,2.00
2011-12-18,11.99,0.59
2011-12-11,11.92,-4.41
2011-12-04,12.47,1.30
2011-11-27,12.31,9.62
2011-11-20,11.23,-0.35
2011-11-13,11.27,-5.13
2011-11-06,11.88,-0.34
2011-10-30,11.92,-1.00
2011-10-23,12.04,10.66
2011-10-16,10.88,0.37
2011-10-09,10.84,6.48
2011-10-02,10.18,6.04
2011-09-25,9.60,-2.34
2011-09-18,9.83,-13.32
2011-09-11,11.34,-2.58
2011-09-04,11.64,-3.40
2011-08-28,12.05,4.42
2011-08-21,11.54,2.40
2011-08-14,11.27,2.08
2011-08-07,11.04,8.88
2011-07-31,10.14,-12.66
2011-07-24,11.61,-0.77
2011-07-17,11.70,-1.27
2011-07-10,11.85,-4.36
2011-07-03,12.39,-7.47
2011-06-26,13.39,2.37
2011-06-19,13.08,-2.82
2011-06-12,13.46,-0.96
2011-06-05,13.59,5.10
2011-05-29,12.93,1.65
2011-05-22,12.72,0.63
2011-05-15,12.64,-4.60
2011-05-08,13.25,3.19
2011-05-01,12.84,3.22
2011-04-24,12.44,4.98
2011-04-17,11.85,4.96
2011-04-10,11.29,1.71
2011-04-03,11.10,0.82
2011-03-27,11.01,2.99
2011-03-20,10.69,1.33
2011-03-13,10.55,6.24
2011-03-06,9.93,-2.07
2011-02-27,10.14,-1.27
2011-02-20,10.27,-9.67
2011-02-13,11.37,9.86
2011-02-06,10.35,-1.71
2011-01-30,10.53,-5.39
2011-01-23,11.13,-7.94
2011-01-16,12.09,1.85
2011-01-09,11.87,3.76
2011-01-02,11.44,1.24
2010-12-26,11.30,3.57
2010-12-19,10.91,5.82
2010-12-12,10.31,-0.77
2010-12-05,10.39,0.00
2010-11-28,10.39,-2.17
2010-11-21,10.62,5.04
2010-11-14,10.11,3.69
2010-11-07,9.75,-2.11
2010-10-31,9.96,2.47
2010-10-24,9.72,4.40
2010-10-17,9.31,-8.81
2010-10-10,10.21,11.58
2010-10-03,9.15,-3.79
2010-09-26,9.51,-0.73
2010-09-19,9.58,0.84
2010-09-12,9.50,1.17
2010-09-05,9.39,3.41
2010-08-29,9.08,0.11
2010-08-22,9.07,6.21
2010-08-15,8.54,3.64
2010-08-08,8.24,3.39
2010-08-01,7.97,4.87
2010-07-25,7.60,-0.26
2010-07-18,7.62,5.10
2010-07-11,7.25,5.69
2010-07-04,6.86,1.33
2010-06-27,6.77,-0.88
2010-06-20,6.83,3.96
2010-06-13,6.57,-0.15
2010-06-06,6.58,1.23
2010-05-30,6.50,2.20
2010-05-23,6.36,6.71
2010-05-16,5.96,-5.25
2010-05-09,6.29,8.45
2010-05-02,5.80,-12.25
2010-04-25,6.61,-1.05
2010-04-18,6.68,4.37
2010-04-11,6.40,-2.14
2010-04-04,6.54,2.19
2010-03-28,6.40,0.79
2010-03-21,6.35,-1.40
2010-03-14,6.44,-1.23
2010-03-07,6.52,-0.46
2010-02-28,6.55,0.92
2010-02-21,6.49,-12.89
2010-02-14,7.45,2.48
2010-02-07,7.27,5.52
2010-01-31,6.89,-3.09
2010-01-24,7.11,0.00
2010-01-17,7.11,-5.95
2010-01-10,7.56,-1.43
2010-01-03,7.67,3.51
